elementName,weatherElement_Id,location_Id
"最低溫度",5061,281
"最低溫度日期",5062,281
"降水量",5063,281
"最大10分鐘風風速",5064,281
"最大10分鐘風風向",5065,281
"最大10分鐘風日期",5066,281
"最大瞬間風風速",5067,281
"最大瞬間風風向",5068,281
"最大瞬間風日期",5069,281
"平均相對濕度",5070,281
"最小相對濕度",5071,281
"最小相對濕度日期",5072,281
"測站氣壓",5073,281
"降水日數",5074,281
"日照時數",5075,281
"平均溫度",5076,282
"最高溫度",5077,282
"最高溫度日期",5078,282
"最低溫度",5079,282
"最低溫度日期",5080,282
"降水量",5081,282
"最大10分鐘風風速",5082,282
"最大10分鐘風風向",5083,282
"最大10分鐘風日期",5084,282
"最大瞬間風風速",5085,282
"最大瞬間風風向",5086,282
"最大瞬間風日期",5087,282
"平均相對濕度",5088,282
"最小相對濕度",5089,282
"最小相對濕度日期",5090,282
"測站氣壓",5091,282
"降水日數",5092,282
"日照時數",5093,282
"平均溫度",5094,283
"最高溫度",5095,283
"最高溫度日期",5096,283
"最低溫度",5097,283
"最低溫度日期",5098,283
"降水量",5099,283
"最大10分鐘風風速",5100,283
"最大10分鐘風風向",5101,283
"最大10分鐘風日期",5102,283
"最大瞬間風風速",5103,283
"最大瞬間風風向",5104,283
"最大瞬間風日期",5105,283
"平均相對濕度",5106,283
"最小相對濕度",5107,283
"最小相對濕度日期",5108,283
"測站氣壓",5109,283
"降水日數",5110,283
"日照時數",5111,283
"平均溫度",5112,284
"最高溫度",5113,284
"最高溫度日期",5114,284
"最低溫度",5115,284
"最低溫度日期",5116,284
"降水量",5117,284
"最大10分鐘風風速",5118,284
"最大10分鐘風風向",5119,284
"最大10分鐘風日期",5120,284
"最大瞬間風風速",5121,284
"最大瞬間風風向",5122,284
"最大瞬間風日期",5123,284
"平均相對濕度",5124,284
"最小相對濕度",5125,284
"最小相對濕度日期",5126,284
"測站氣壓",5127,284
"降水日數",5128,284
"日照時數",5129,284
"平均溫度",5130,285
"最高溫度",5131,285
"最高溫度日期",5132,285
"最低溫度",5133,285
"最低溫度日期",5134,285
"降水量",5135,285
"最大10分鐘風風速",5136,285
"最大10分鐘風風向",5137,285
"最大10分鐘風日期",5138,285
"最大瞬間風風速",5139,285
"最大瞬間風風向",5140,285
"最大瞬間風日期",5141,285
"平均相對濕度",5142,285
"最小相對濕度",5143,285
"最小相對濕度日期",5144,285
"測站氣壓",5145,285
"降水日數",5146,285
"日照時數",5147,285
"平均溫度",5148,286
"最高溫度",5149,286
"最高溫度日期",5150,286
"最低溫度",5151,286
"最低溫度日期",5152,286
"降水量",5153,286
"最大10分鐘風風速",5154,286
"最大10分鐘風風向",5155,286
"最大10分鐘風日期",5156,286
"最大瞬間風風速",5157,286
"最大瞬間風風向",5158,286
"最大瞬間風日期",5159,286
"平均相對濕度",5160,286
"最小相對濕度",5161,286
"最小相對濕度日期",5162,286
"測站氣壓",5163,286
"降水日數",5164,286
"日照時數",5165,286
"平均溫度",5166,287
"最高溫度",5167,287
"最高溫度日期",5168,287
"最低溫度",5169,287
"最低溫度日期",5170,287
"降水量",5171,287
"最大10分鐘風風速",5172,287
"最大10分鐘風風向",5173,287
"最大10分鐘風日期",5174,287
"最大瞬間風風速",5175,287
"最大瞬間風風向",5176,287
"最大瞬間風日期",5177,287
"平均相對濕度",5178,287
"最小相對濕度",5179,287
"最小相對濕度日期",5180,287
"測站氣壓",5181,287
"降水日數",5182,287
"日照時數",5183,287
"平均溫度",5184,288
"最高溫度",5185,288
"最高溫度日期",5186,288
"最低溫度",5187,288
"最低溫度日期",5188,288
"降水量",5189,288
"最大10分鐘風風速",5190,288
"最大10分鐘風風向",5191,288
"最大10分鐘風日期",5192,288
"最大瞬間風風速",5193,288
"最大瞬間風風向",5194,288
"最大瞬間風日期",5195,288
"平均相對濕度",5196,288
"最小相對濕度",5197,288
"最小相對濕度日期",5198,288
"測站氣壓",5199,288
"降水日數",5200,288
"日照時數",5201,288
"平均溫度",5202,289
"最高溫度",5203,289
"最高溫度日期",5204,289
"最低溫度",5205,289
"最低溫度日期",5206,289
"降水量",5207,289
"最大10分鐘風風速",5208,289
"最大10分鐘風風向",5209,289
"最大10分鐘風日期",5210,289
"最大瞬間風風速",5211,289
"最大瞬間風風向",5212,289
"最大瞬間風日期",5213,289
"平均相對濕度",5214,289
"最小相對濕度",5215,289
"最小相對濕度日期",5216,289
"測站氣壓",5217,289
"降水日數",5218,289
"日照時數",5219,289
"平均溫度",5220,290
"最高溫度",5221,290
"最高溫度日期",5222,290
"最低溫度",5223,290
"最低溫度日期",5224,290
"降水量",5225,290
"最大10分鐘風風速",5226,290
"最大10分鐘風風向",5227,290
"最大10分鐘風日期",5228,290
"最大瞬間風風速",5229,290
"最大瞬間風風向",5230,290
"最大瞬間風日期",5231,290
"平均相對濕度",5232,290
"最小相對濕度",5233,290
"最小相對濕度日期",5234,290
"測站氣壓",5235,290
"降水日數",5236,290
"日照時數",5237,290
"平均溫度",5238,291
"最高溫度",5239,291
"最高溫度日期",5240,291
"最低溫度",5241,291
"最低溫度日期",5242,291
"降水量",5243,291
"最大10分鐘風風速",5244,291
"最大10分鐘風風向",5245,291
"最大10分鐘風日期",5246,291
"最大瞬間風風速",5247,291
"最大瞬間風風向",5248,291
"最大瞬間風日期",5249,291
"平均相對濕度",5250,291
"最小相對濕度",5251,291
"最小相對濕度日期",5252,291
"測站氣壓",5253,291
"降水日數",5254,291
"日照時數",5255,291
"平均溫度",5256,292
"最高溫度",5257,292
"最高溫度日期",5258,292
"最低溫度",5259,292
"最低溫度日期",5260,292
"降水量",5261,292
"最大10分鐘風風速",5262,292
"最大10分鐘風風向",5263,292
"最大10分鐘風日期",5264,292
"最大瞬間風風速",5265,292
"最大瞬間風風向",5266,292
"最大瞬間風日期",5267,292
"平均相對濕度",5268,292
"最小相對濕度",5269,292
"最小相對濕度日期",5270,292
"測站氣壓",5271,292
"降水日數",5272,292
"日照時數",5273,292
"平均溫度",5274,293
"最高溫度",5275,293
"最高溫度日期",5276,293
"最低溫度",5277,293
"最低溫度日期",5278,293
"降水量",5279,293
"最大10分鐘風風速",5280,293
"最大10分鐘風風向",5281,293
"最大10分鐘風日期",5282,293
"最大瞬間風風速",5283,293
"最大瞬間風風向",5284,293
"最大瞬間風日期",5285,293
"平均相對濕度",5286,293
"最小相對濕度",5287,293
"最小相對濕度日期",5288,293
"測站氣壓",5289,293
"降水日數",5290,293
"日照時數",5291,293
"平均溫度",5292,294
"最高溫度",5293,294
"最高溫度日期",5294,294
"最低溫度",5295,294
"最低溫度日期",5296,294
"降水量",5297,294
"最大10分鐘風風速",5298,294
"最大10分鐘風風向",5299,294
"最大10分鐘風日期",5300,294
"最大瞬間風風速",5301,294
"最大瞬間風風向",5302,294
"最大瞬間風日期",5303,294
"平均相對濕度",5304,294
"最小相對濕度",5305,294
"最小相對濕度日期",5306,294
"測站氣壓",5307,294
"降水日數",5308,294
"日照時數",5309,294
"平均溫度",5310,295
"最高溫度",5311,295
"最高溫度日期",5312,295
"最低溫度",5313,295
"最低溫度日期",5314,295
"降水量",5315,295
"最大10分鐘風風速",5316,295
"最大10分鐘風風向",5317,295
"最大10分鐘風日期",5318,295
"最大瞬間風風速",5319,295
"最大瞬間風風向",5320,295
"最大瞬間風日期",5321,295
"平均相對濕度",5322,295
"最小相對濕度",5323,295
"最小相對濕度日期",5324,295
"測站氣壓",5325,295
"降水日數",5326,295
"日照時數",5327,295
"平均溫度",5328,296
"最高溫度",5329,296
"最高溫度日期",5330,296
"最低溫度",5331,296
"最低溫度日期",5332,296
"降水量",5333,296
"最大10分鐘風風速",5334,296
"最大10分鐘風風向",5335,296
"最大10分鐘風日期",5336,296
"最大瞬間風風速",5337,296
"最大瞬間風風向",5338,296
"最大瞬間風日期",5339,296
"平均相對濕度",5340,296
"最小相對濕度",5341,296
"最小相對濕度日期",5342,296
"測站氣壓",5343,296
"降水日數",5344,296
"日照時數",5345,296
"平均溫度",5346,297
"最高溫度",5347,297
"最高溫度日期",5348,297
"最低溫度",5349,297
"最低溫度日期",5350,297
"降水量",5351,297
"最大10分鐘風風速",5352,297
"最大10分鐘風風向",5353,297
"最大10分鐘風日期",5354,297
"最大瞬間風風速",5355,297
"最大瞬間風風向",5356,297
"最大瞬間風日期",5357,297
"平均相對濕度",5358,297
"最小相對濕度",5359,297
"最小相對濕度日期",5360,297
"測站氣壓",5361,297
"降水日數",5362,297
"日照時數",5363,297
"平均溫度",5364,298
"最高溫度",5365,298
"最高溫度日期",5366,298
"最低溫度",5367,298
"最低溫度日期",5368,298
"降水量",5369,298
"最大10分鐘風風速",5370,298
"最大10分鐘風風向",5371,298
"最大10分鐘風日期",5372,298
"最大瞬間風風速",5373,298
"最大瞬間風風向",5374,298
"最大瞬間風日期",5375,298
"平均相對濕度",5376,298
"最小相對濕度",5377,298
"最小相對濕度日期",5378,298
"測站氣壓",5379,298
"降水日數",5380,298
"日照時數",5381,298
"平均溫度",5382,299
"最高溫度",5383,299
"最高溫度日期",5384,299
"最低溫度",5385,299
"最低溫度日期",5386,299
"降水量",5387,299
"最大10分鐘風風速",5388,299
"最大10分鐘風風向",5389,299
"最大10分鐘風日期",5390,299
"最大瞬間風風速",5391,299
"最大瞬間風風向",5392,299
"最大瞬間風日期",5393,299
"平均相對濕度",5394,299
"最小相對濕度",5395,299
"最小相對濕度日期",5396,299
"測站氣壓",5397,299
"降水日數",5398,299
"日照時數",5399,299
"平均溫度",5400,300
"最高溫度",5401,300
"最高溫度日期",5402,300
"最低溫度",5403,300
"最低溫度日期",5404,300
"降水量",5405,300
"最大10分鐘風風速",5406,300
"最大10分鐘風風向",5407,300
"最大10分鐘風日期",5408,300
"最大瞬間風風速",5409,300
"最大瞬間風風向",5410,300
"最大瞬間風日期",5411,300
"平均相對濕度",5412,300
"最小相對濕度",5413,300
"最小相對濕度日期",5414,300
"測站氣壓",5415,300
"降水日數",5416,300
"日照時數",5417,300
"平均溫度",5418,301
"最高溫度",5419,301
"最高溫度日期",5420,301
"最低溫度",5421,301
"最低溫度日期",5422,301
"降水量",5423,301
"最大10分鐘風風速",5424,301
"最大10分鐘風風向",5425,301
"最大10分鐘風日期",5426,301
"最大瞬間風風速",5427,301
"最大瞬間風風向",5428,301
"最大瞬間風日期",5429,301
"平均相對濕度",5430,301
"最小相對濕度",5431,301
"最小相對濕度日期",5432,301
"測站氣壓",5433,301
"降水日數",5434,301
"日照時數",5435,301
"平均溫度",5436,302
"最高溫度",5437,302
"最高溫度日期",5438,302
"最低溫度",5439,302
"最低溫度日期",5440,302
"降水量",5441,302
"最大10分鐘風風速",5442,302
"最大10分鐘風風向",5443,302
"最大10分鐘風日期",5444,302
"最大瞬間風風速",5445,302
"最大瞬間風風向",5446,302
"最大瞬間風日期",5447,302
"平均相對濕度",5448,302
"最小相對濕度",5449,302
"最小相對濕度日期",5450,302
"測站氣壓",5451,302
"降水日數",5452,302
"日照時數",5453,302
"平均溫度",5454,303
"最高溫度",5455,303
"最高溫度日期",5456,303
"最低溫度",5457,303
"最低溫度日期",5458,303
"降水量",5459,303
"最大10分鐘風風速",5460,303
"最大10分鐘風風向",5461,303
"最大10分鐘風日期",5462,303
"最大瞬間風風速",5463,303
"最大瞬間風風向",5464,303
"最大瞬間風日期",5465,303
"平均相對濕度",5466,303
"最小相對濕度",5467,303
"最小相對濕度日期",5468,303
"測站氣壓",5469,303
"降水日數",5470,303
"日照時數",5471,303
"平均溫度",5472,304
"最高溫度",5473,304
"最高溫度日期",5474,304
"最低溫度",5475,304
"最低溫度日期",5476,304
"降水量",5477,304
"最大10分鐘風風速",5478,304
"最大10分鐘風風向",5479,304
"最大10分鐘風日期",5480,304
"最大瞬間風風速",5481,304
"最大瞬間風風向",5482,304
"最大瞬間風日期",5483,304
"平均相對濕度",5484,304
"最小相對濕度",5485,304
"最小相對濕度日期",5486,304
"測站氣壓",5487,304
"降水日數",5488,304
"日照時數",5489,304
"平均溫度",5490,305
"最高溫度",5491,305
"最高溫度日期",5492,305
"最低溫度",5493,305
"最低溫度日期",5494,305
"降水量",5495,305
"最大10分鐘風風速",5496,305
"最大10分鐘風風向",5497,305
"最大10分鐘風日期",5498,305
"最大瞬間風風速",5499,305
"最大瞬間風風向",5500,305
"最大瞬間風日期",5501,305
"平均相對濕度",5502,305
"最小相對濕度",5503,305
"最小相對濕度日期",5504,305
"測站氣壓",5505,305
"降水日數",5506,305
"日照時數",5507,305
"平均溫度",5508,306
"最高溫度",5509,306
"最高溫度日期",5510,306
"最低溫度",5511,306
"最低溫度日期",5512,306
"降水量",5513,306
"最大10分鐘風風速",5514,306
"最大10分鐘風風向",5515,306
"最大10分鐘風日期",5516,306
"最大瞬間風風速",5517,306
"最大瞬間風風向",5518,306
"最大瞬間風日期",5519,306
"平均相對濕度",5520,306
"最小相對濕度",5521,306
"最小相對濕度日期",5522,306
"測站氣壓",5523,306
"降水日數",5524,306
"日照時數",5525,306
"平均溫度",5526,307
"最高溫度",5527,307
"最高溫度日期",5528,307
"最低溫度",5529,307
"最低溫度日期",5530,307
"降水量",5531,307
"最大10分鐘風風速",5532,307
"最大10分鐘風風向",5533,307
"最大10分鐘風日期",5534,307
"最大瞬間風風速",5535,307
"最大瞬間風風向",5536,307
"最大瞬間風日期",5537,307
"平均相對濕度",5538,307
"最小相對濕度",5539,307
"最小相對濕度日期",5540,307
"測站氣壓",5541,307
"降水日數",5542,307
"日照時數",5543,307
"平均溫度",5544,308
"最高溫度",5545,308
"最高溫度日期",5546,308
"最低溫度",5547,308
"最低溫度日期",5548,308
"降水量",5549,308
"最大10分鐘風風速",5550,308
"最大10分鐘風風向",5551,308
"最大10分鐘風日期",5552,308
"最大瞬間風風速",5553,308
"最大瞬間風風向",5554,308
"最大瞬間風日期",5555,308
"平均相對濕度",5556,308
"最小相對濕度",5557,308
"最小相對濕度日期",5558,308
"測站氣壓",5559,308
"降水日數",5560,308
"日照時數",5561,308
"平均溫度",5562,309
"最高溫度",5563,309
"最高溫度日期",5564,309
"最低溫度",5565,309
"最低溫度日期",5566,309
"降水量",5567,309
"最大10分鐘風風速",5568,309
"最大10分鐘風風向",5569,309
"最大10分鐘風日期",5570,309
"最大瞬間風風速",5571,309
"最大瞬間風風向",5572,309
"最大瞬間風日期",5573,309
"平均相對濕度",5574,309
"最小相對濕度",5575,309
"最小相對濕度日期",5576,309
"測站氣壓",5577,309
"降水日數",5578,309
"日照時數",5579,309
"平均溫度",5580,310
"最高溫度",5581,310
"最高溫度日期",5582,310
"最低溫度",5583,310
"最低溫度日期",5584,310
"降水量",5585,310
"最大10分鐘風風速",5586,310
"最大10分鐘風風向",5587,310
"最大10分鐘風日期",5588,310
"最大瞬間風風速",5589,310
"最大瞬間風風向",5590,310
"最大瞬間風日期",5591,310
"平均相對濕度",5592,310
"最小相對濕度",5593,310
"最小相對濕度日期",5594,310
"測站氣壓",5595,310
"降水日數",5596,310
"日照時數",5597,310
"平均溫度",5598,311
"最高溫度",5599,311
"最高溫度日期",5600,311
"最低溫度",5601,311
"最低溫度日期",5602,311
"降水量",5603,311
"最大10分鐘風風速",5604,311
"最大10分鐘風風向",5605,311
"最大10分鐘風日期",5606,311
"最大瞬間風風速",5607,311
"最大瞬間風風向",5608,311
"最大瞬間風日期",5609,311
"平均相對濕度",5610,311
"最小相對濕度",5611,311
"最小相對濕度日期",5612,311
"測站氣壓",5613,311
"降水日數",5614,311
"日照時數",5615,311
"平均溫度",5616,312
"最高溫度",5617,312
"最高溫度日期",5618,312
"最低溫度",5619,312
"最低溫度日期",5620,312
"降水量",5621,312
"最大10分鐘風風速",5622,312
"最大10分鐘風風向",5623,312
"最大10分鐘風日期",5624,312
"最大瞬間風風速",5625,312
"最大瞬間風風向",5626,312
"最大瞬間風日期",5627,312
"平均相對濕度",5628,312
"最小相對濕度",5629,312
"最小相對濕度日期",5630,312
"測站氣壓",5631,312
"降水日數",5632,312
"日照時數",5633,312
"平均溫度",5634,313
"最高溫度",5635,313
"最高溫度日期",5636,313
"最低溫度",5637,313
"最低溫度日期",5638,313
"降水量",5639,313
"最大10分鐘風風速",5640,313
"最大10分鐘風風向",5641,313
"最大10分鐘風日期",5642,313
"最大瞬間風風速",5643,313
"最大瞬間風風向",5644,313
"最大瞬間風日期",5645,313
"平均相對濕度",5646,313
"最小相對濕度",5647,313
"最小相對濕度日期",5648,313
"測站氣壓",5649,313
"降水日數",5650,313
"日照時數",5651,313
"平均溫度",5652,314
"最高溫度",5653,314
"最高溫度日期",5654,314
"最低溫度",5655,314
"最低溫度日期",5656,314
"降水量",5657,314
"最大10分鐘風風速",5658,314
"最大10分鐘風風向",5659,314
"最大10分鐘風日期",5660,314
"最大瞬間風風速",5661,314
"最大瞬間風風向",5662,314
"最大瞬間風日期",5663,314
"平均相對濕度",5664,314
"最小相對濕度",5665,314
"最小相對濕度日期",5666,314
"測站氣壓",5667,314
"降水日數",5668,314
"日照時數",5669,314
"平均溫度",5670,315
"最高溫度",5671,315
"最高溫度日期",5672,315
"最低溫度",5673,315
"最低溫度日期",5674,315
"降水量",5675,315
"最大10分鐘風風速",5676,315
"最大10分鐘風風向",5677,315
"最大10分鐘風日期",5678,315
"最大瞬間風風速",5679,315
"最大瞬間風風向",5680,315
"最大瞬間風日期",5681,315
"平均相對濕度",5682,315
"最小相對濕度",5683,315
"最小相對濕度日期",5684,315
"測站氣壓",5685,315
"降水日數",5686,315
"日照時數",5687,315
"平均溫度",5688,316
"最高溫度",5689,316
"最高溫度日期",5690,316
"最低溫度",5691,316
"最低溫度日期",5692,316
"降水量",5693,316
"最大10分鐘風風速",5694,316
"最大10分鐘風風向",5695,316
"最大10分鐘風日期",5696,316
"最大瞬間風風速",5697,316
"最大瞬間風風向",5698,316
"最大瞬間風日期",5699,316
"平均相對濕度",5700,316
"最小相對濕度",5701,316
"最小相對濕度日期",5702,316
"測站氣壓",5703,316
"降水日數",5704,316
"日照時數",5705,316
"平均溫度",5706,317
"最高溫度",5707,317
"最高溫度日期",5708,317
"最低溫度",5709,317
"最低溫度日期",5710,317
"降水量",5711,317
"最大10分鐘風風速",5712,317
"最大10分鐘風風向",5713,317
"最大10分鐘風日期",5714,317
"最大瞬間風風速",5715,317
"最大瞬間風風向",5716,317
"最大瞬間風日期",5717,317
"平均相對濕度",5718,317
"最小相對濕度",5719,317
"最小相對濕度日期",5720,317
"測站氣壓",5721,317
"降水日數",5722,317
"日照時數",5723,317
"平均溫度",5724,318
"最高溫度",5725,318
"最高溫度日期",5726,318
"最低溫度",5727,318
"最低溫度日期",5728,318
"降水量",5729,318
"最大10分鐘風風速",5730,318
"最大10分鐘風風向",5731,318
"最大10分鐘風日期",5732,318
"最大瞬間風風速",5733,318
"最大瞬間風風向",5734,318
"最大瞬間風日期",5735,318
"平均相對濕度",5736,318
"最小相對濕度",5737,318
"最小相對濕度日期",5738,318
"測站氣壓",5739,318
"降水日數",5740,318
"日照時數",5741,318
"平均溫度",5742,319
"最高溫度",5743,319
"最高溫度日期",5744,319
"最低溫度",5745,319
"最低溫度日期",5746,319
"降水量",5747,319
"最大10分鐘風風速",5748,319
"最大10分鐘風風向",5749,319
"最大10分鐘風日期",5750,319
"最大瞬間風風速",5751,319
"最大瞬間風風向",5752,319
"最大瞬間風日期",5753,319
"平均相對濕度",5754,319
"最小相對濕度",5755,319
"最小相對濕度日期",5756,319
"測站氣壓",5757,319
"降水日數",5758,319
"日照時數",5759,319
"平均溫度",5760,320
"最高溫度",5761,320
"最高溫度日期",5762,320
"最低溫度",5763,320
"最低溫度日期",5764,320
"降水量",5765,320
"最大10分鐘風風速",5766,320
"最大10分鐘風風向",5767,320
"最大10分鐘風日期",5768,320
"最大瞬間風風速",5769,320
"最大瞬間風風向",5770,320
"最大瞬間風日期",5771,320
"平均相對濕度",5772,320
"最小相對濕度",5773,320
"最小相對濕度日期",5774,320
"測站氣壓",5775,320
"降水日數",5776,320
"日照時數",5777,320
"平均溫度",5778,321
"最高溫度",5779,321
"最高溫度日期",5780,321
"最低溫度",5781,321
"最低溫度日期",5782,321
"降水量",5783,321
"最大10分鐘風風速",5784,321
"最大10分鐘風風向",5785,321
"最大10分鐘風日期",5786,321
"最大瞬間風風速",5787,321
"最大瞬間風風向",5788,321
"最大瞬間風日期",5789,321
"平均相對濕度",5790,321
"最小相對濕度",5791,321
"最小相對濕度日期",5792,321
"測站氣壓",5793,321
"降水日數",5794,321
"日照時數",5795,321
"平均溫度",5796,322
"最高溫度",5797,322
"最高溫度日期",5798,322
"最低溫度",5799,322
"最低溫度日期",5800,322
"降水量",5801,322
"最大10分鐘風風速",5802,322
"最大10分鐘風風向",5803,322
"最大10分鐘風日期",5804,322
"最大瞬間風風速",5805,322
"最大瞬間風風向",5806,322
"最大瞬間風日期",5807,322
"平均相對濕度",5808,322
"最小相對濕度",5809,322
"最小相對濕度日期",5810,322
"測站氣壓",5811,322
"降水日數",5812,322
"日照時數",5813,322
"平均溫度",5814,323
"最高溫度",5815,323
"最高溫度日期",5816,323
"最低溫度",5817,323
"最低溫度日期",5818,323
"降水量",5819,323
"最大10分鐘風風速",5820,323
"最大10分鐘風風向",5821,323
"最大10分鐘風日期",5822,323
"最大瞬間風風速",5823,323
"最大瞬間風風向",5824,323
"最大瞬間風日期",5825,323
"平均相對濕度",5826,323
"最小相對濕度",5827,323
"最小相對濕度日期",5828,323
"測站氣壓",5829,323
"降水日數",5830,323
"日照時數",5831,323
"平均溫度",5832,324
"最高溫度",5833,324
"最高溫度日期",5834,324
"最低溫度",5835,324
"最低溫度日期",5836,324
"降水量",5837,324
"最大10分鐘風風速",5838,324
"最大10分鐘風風向",5839,324
"最大10分鐘風日期",5840,324
"最大瞬間風風速",5841,324
"最大瞬間風風向",5842,324
"最大瞬間風日期",5843,324
"平均相對濕度",5844,324
"最小相對濕度",5845,324
"最小相對濕度日期",5846,324
"測站氣壓",5847,324
"降水日數",5848,324
"日照時數",5849,324
"平均溫度",5850,325
"最高溫度",5851,325
"最高溫度日期",5852,325
"最低溫度",5853,325
"最低溫度日期",5854,325
"降水量",5855,325
"最大10分鐘風風速",5856,325
"最大10分鐘風風向",5857,325
"最大10分鐘風日期",5858,325
"最大瞬間風風速",5859,325
"最大瞬間風風向",5860,325
"最大瞬間風日期",5861,325
"平均相對濕度",5862,325
"最小相對濕度",5863,325
"最小相對濕度日期",5864,325
"測站氣壓",5865,325
"降水日數",5866,325
"日照時數",5867,325
"平均溫度",5868,326
"最高溫度",5869,326
"最高溫度日期",5870,326
"最低溫度",5871,326
"最低溫度日期",5872,326
"降水量",5873,326
"最大10分鐘風風速",5874,326
"最大10分鐘風風向",5875,326
"最大10分鐘風日期",5876,326
"最大瞬間風風速",5877,326
"最大瞬間風風向",5878,326
"最大瞬間風日期",5879,326
"平均相對濕度",5880,326
"最小相對濕度",5881,326
"最小相對濕度日期",5882,326
"測站氣壓",5883,326
"降水日數",5884,326
"日照時數",5885,326
"平均溫度",5886,327
"最高溫度",5887,327
"最高溫度日期",5888,327
"最低溫度",5889,327
"最低溫度日期",5890,327
"降水量",5891,327
"最大10分鐘風風速",5892,327
"最大10分鐘風風向",5893,327
"最大10分鐘風日期",5894,327
"最大瞬間風風速",5895,327
"最大瞬間風風向",5896,327
"最大瞬間風日期",5897,327
"平均相對濕度",5898,327
"最小相對濕度",5899,327
"最小相對濕度日期",5900,327
"測站氣壓",5901,327
"降水日數",5902,327
"日照時數",5903,327
"平均溫度",5904,328
"最高溫度",5905,328
"最高溫度日期",5906,328
"最低溫度",5907,328
"最低溫度日期",5908,328
"降水量",5909,328
"最大10分鐘風風速",5910,328
"最大10分鐘風風向",5911,328
"最大10分鐘風日期",5912,328
"最大瞬間風風速",5913,328
"最大瞬間風風向",5914,328
"最大瞬間風日期",5915,328
"平均相對濕度",5916,328
"最小相對濕度",5917,328
"最小相對濕度日期",5918,328
"測站氣壓",5919,328
"降水日數",5920,328
"日照時數",5921,328
"平均溫度",5922,329
"最高溫度",5923,329
"最高溫度日期",5924,329
"最低溫度",5925,329
"最低溫度日期",5926,329
"降水量",5927,329
"最大10分鐘風風速",5928,329
"最大10分鐘風風向",5929,329
"最大10分鐘風日期",5930,329
"最大瞬間風風速",5931,329
"最大瞬間風風向",5932,329
"最大瞬間風日期",5933,329
"平均相對濕度",5934,329
"最小相對濕度",5935,329
"最小相對濕度日期",5936,329
"測站氣壓",5937,329
"降水日數",5938,329
"日照時數",5939,329
"平均溫度",5940,330
"最高溫度",5941,330
"最高溫度日期",5942,330
"最低溫度",5943,330
"最低溫度日期",5944,330
"降水量",5945,330
"最大10分鐘風風速",5946,330
"最大10分鐘風風向",5947,330
"最大10分鐘風日期",5948,330
"最大瞬間風風速",5949,330
"最大瞬間風風向",5950,330
"最大瞬間風日期",5951,330
"平均相對濕度",5952,330
"最小相對濕度",5953,330
"最小相對濕度日期",5954,330
"測站氣壓",5955,330
"降水日數",5956,330
"日照時數",5957,330
"平均溫度",5958,331
"最高溫度",5959,331
"最高溫度日期",5960,331
"最低溫度",5961,331
"最低溫度日期",5962,331
"降水量",5963,331
"最大10分鐘風風速",5964,331
"最大10分鐘風風向",5965,331
"最大10分鐘風日期",5966,331
"最大瞬間風風速",5967,331
"最大瞬間風風向",5968,331
"最大瞬間風日期",5969,331
"平均相對濕度",5970,331
"最小相對濕度",5971,331
"最小相對濕度日期",5972,331
"測站氣壓",5973,331
"降水日數",5974,331
"日照時數",5975,331
"平均溫度",5976,332
"最高溫度",5977,332
"最高溫度日期",5978,332
"最低溫度",5979,332
"最低溫度日期",5980,332
"降水量",5981,332
"最大10分鐘風風速",5982,332
"最大10分鐘風風向",5983,332
"最大10分鐘風日期",5984,332
"最大瞬間風風速",5985,332
"最大瞬間風風向",5986,332
"最大瞬間風日期",5987,332
"平均相對濕度",5988,332
"最小相對濕度",5989,332
"最小相對濕度日期",5990,332
"測站氣壓",5991,332
"降水日數",5992,332
"日照時數",5993,332
"平均溫度",5994,333
"最高溫度",5995,333
"最高溫度日期",5996,333
"最低溫度",5997,333
"最低溫度日期",5998,333
"降水量",5999,333
"最大10分鐘風風速",6000,333
"最大10分鐘風風向",6001,333
"最大10分鐘風日期",6002,333
"最大瞬間風風速",6003,333
"最大瞬間風風向",6004,333
"最大瞬間風日期",6005,333
"平均相對濕度",6006,333
"最小相對濕度",6007,333
"最小相對濕度日期",6008,333
"測站氣壓",6009,333
"降水日數",6010,333
"日照時數",6011,333
"平均溫度",6012,334
"最高溫度",6013,334
"最高溫度日期",6014,334
"最低溫度",6015,334
"最低溫度日期",6016,334
"降水量",6017,334
"最大10分鐘風風速",6018,334
"最大10分鐘風風向",6019,334
"最大10分鐘風日期",6020,334
"最大瞬間風風速",6021,334
"最大瞬間風風向",6022,334
"最大瞬間風日期",6023,334
"平均相對濕度",6024,334
"最小相對濕度",6025,334
"最小相對濕度日期",6026,334
"測站氣壓",6027,334
"降水日數",6028,334
"日照時數",6029,334
"平均溫度",6030,335
"最高溫度",6031,335
"最高溫度日期",6032,335
"最低溫度",6033,335
"最低溫度日期",6034,335
"降水量",6035,335
"最大10分鐘風風速",6036,335
"最大10分鐘風風向",6037,335
"最大10分鐘風日期",6038,335
"最大瞬間風風速",6039,335
"最大瞬間風風向",6040,335
"最大瞬間風日期",6041,335
"平均相對濕度",6042,335
"最小相對濕度",6043,335
"最小相對濕度日期",6044,335
"測站氣壓",6045,335
"降水日數",6046,335
"日照時數",6047,335
"平均溫度",6048,336
"最高溫度",6049,336
"最高溫度日期",6050,336
"最低溫度",6051,336
"最低溫度日期",6052,336
"降水量",6053,336
"最大10分鐘風風速",6054,336
"最大10分鐘風風向",6055,336
"最大10分鐘風日期",6056,336
"最大瞬間風風速",6057,336
"最大瞬間風風向",6058,336
